ID,ZIP Code,Gender,Age,Education,Experience,Family,Income,CCAvg,Mortgage,Securities Account,CD Account,Online,CreditCard,Personal Loan
A_1091,95051,F,33,2,8,3,78,0.6,0,0,0,1,0,0
A_1108,95819,F,33,2,6,4,78,2,0,1,0,1,0,0
A_432,92037,M,30,2,5,1,78,2.6,0,0,0,1,0,0
A_1328,94720,F,24,2,-1,2,78,1.8,0,0,0,0,0,0
A_1797,90035,F,65,3,41,3,79,2,0,0,0,0,0,0
A_1088,94024,F,61,1,35,2,79,2,194,0,0,1,1,0
A_1008,91335,M,57,1,31,3,79,4.4,0,0,0,0,1,0
A_1022,92630,M,54,2,30,4,79,1.6,0,0,0,1,0,0
A_1424,92182,F,55,3,30,2,79,0,0,0,0,0,0,0
A_312,91330,F,54,2,29,4,79,3.8,0,1,0,1,0,0
A_1892,90029,F,55,1,29,4,79,4.9,0,0,0,0,0,0
A_723,91342,M,54,2,28,3,79,1.7,150,0,0,1,1,0
A_763,92677,F,54,3,28,4,79,2.6,0,0,0,0,0,0
A_955,95817,M,52,1,26,3,79,0.8,183,0,0,0,0,0
A_570,95023,F,50,1,25,1,79,2.9,307,0,0,0,1,0
A_185,90245,F,48,2,24,4,79,1.4,0,1,0,0,1,0
A_1334,94025,M,49,3,24,4,79,3.6,212,0,0,1,0,0
A_228,95819,M,49,2,23,3,79,0.7,151,0,0,1,0,0
A_1074,94024,F,48,2,23,1,79,0.2,0,0,0,0,0,0
A_294,95747,F,48,2,22,3,79,0.7,0,0,0,1,0,0
A_505,94720,F,47,2,20,3,79,2,185,1,0,0,0,0
A_652,92028,F,39,2,15,2,79,1.8,219,0,0,0,0,0
A_1813,91711,M,37,2,13,4,79,0.1,280,0,0,1,0,0
A_214,94720,M,35,3,10,4,79,2.1,182,0,0,1,0,0
A_289,95045,M,35,3,10,4,79,2.1,0,1,0,1,0,0
A_735,94612,F,33,1,9,1,79,0.1,0,0,0,1,0,0
A_1949,95630,F,26,1,2,2,79,2.5,0,0,0,1,0,0
A_700,94105,M,65,3,40,1,80,0.8,0,0,0,1,0,0
A_511,94608,M,60,1,35,3,80,0.5,0,0,0,1,0,0
A_1053,90095,M,58,1,34,2,80,1.6,0,0,0,1,1,0
A_506,93907,M,59,2,33,2,80,0.7,0,0,0,1,0,0
A_1477,95053,F,57,2,33,4,80,1.6,0,0,0,0,0,0
A_234,95616,M,50,1,24,4,80,4.9,0,0,0,1,0,0
A_1028,91343,F,48,1,24,1,80,2.7,0,0,0,1,0,0
A_1415,93023,F,53,3,23,1,80,3,0,0,0,1,1,0
A_479,93940,M,48,2,22,2,80,2.4,0,0,0,1,0,0
A_1795,94720,F,48,1,22,3,80,1.1,0,0,0,0,0,0
A_1919,95020,F,43,1,17,3,80,0.1,0,0,1,1,1,0
A_971,92868,M,38,1,14,2,80,2.7,0,0,0,1,0,0
A_456,95616,F,39,1,13,2,80,1.8,0,0,0,1,0,0
A_6,94608,M,36,2,10,4,80,2.2,0,0,0,1,0,0
A_1686,91103,F,33,3,7,2,80,1.5,0,0,0,1,1,0
A_1646,90028,F,29,2,4,1,80,0.8,0,0,0,1,1,0
A_847,95616,F,26,1,1,4,80,0.2,0,0,0,1,1,0
A_946,94105,M,24,3,-2,2,80,1.6,0,0,0,1,0,0
A_1356,91107,M,24,3,-2,2,80,1.6,238,0,0,0,0,0
A_1331,95449,F,61,2,36,3,81,1.8,0,0,0,1,0,0
A_1122,92096,F,54,3,29,2,81,0,0,0,0,1,0,0
A_1852,94928,F,55,1,29,4,81,4.9,209,0,0,1,0,0
A_1376,94720,F,54,1,28,3,81,0.8,0,0,0,0,0,0
A_554,91942,M,52,3,27,1,81,1.3,293,0,0,0,1,0
A_1162,90032,M,53,3,27,4,81,2.6,0,0,0,1,0,0
A_1580,90024,M,52,2,27,4,81,3.8,0,0,0,0,1,0
A_1729,92806,M,50,1,25,1,81,1.2,0,0,0,0,0,0
A_1112,94720,F,50,1,24,1,81,4.9,248,0,0,1,0,0
A_1166,95053,F,50,3,24,2,81,0.4,0,0,0,0,0,0
A_1702,93107,M,49,3,23,2,81,0.8,0,0,0,0,0,0
A_1416,94301,F,49,2,22,3,81,2,0,0,0,1,0,0
A_1725,90009,M,47,3,22,4,81,3.6,0,0,0,1,1,0
A_434,90245,F,44,3,20,4,81,2,277,0,0,1,0,0
A_1506,90254,F,44,1,20,4,81,0.8,228,0,0,0,1,0
A_405,90245,M,43,1,19,1,81,0.3,218,0,0,1,0,0
A_1757,92121,F,43,1,19,2,81,3.2,0,0,0,1,0,0
A_720,92868,F,41,3,17,4,81,0.2,167,1,0,0,0,0
A_1726,95422,F,41,2,17,1,81,0.8,223,0,0,1,0,0
A_1120,94309,F,39,1,13,2,81,2.8,0,0,0,1,0,0
A_1541,90095,F,38,3,13,1,81,4,206,1,0,1,0,0
A_1873,95123,F,37,2,11,3,81,0.9,0,0,0,1,1,0
A_367,95006,M,31,2,7,2,81,2,0,0,1,1,1,0
A_950,92122,M,33,3,7,2,81,4.5,187,0,1,1,1,0
A_1481,92647,M,33,1,7,3,81,1.6,0,0,0,1,1,0
A_153,94115,F,29,1,5,2,81,2.5,0,0,0,0,1,0
A_1681,92121,M,28,1,3,4,81,0.2,0,0,0,0,0,0
A_582,92647,M,25,3,-1,2,81,1.6,0,0,0,1,1,0
A_1442,91711,F,23,2,-2,2,81,1.8,0,0,0,0,0,0
A_1351,94131,M,65,3,39,4,82,2.4,252,0,0,1,0,0
A_1229,94086,M,62,3,37,1,82,0.8,312,0,0,1,0,0
A_959,94720,F,55,2,30,4,82,3.8,0,0,0,1,0,0
A_1883,94709,F,54,2,29,3,82,3.7,0,0,0,1,0,1
A_903,91335,F,50,3,25,1,82,1.3,0,0,0,1,0,0
A_260,95051,F,49,1,24,1,82,2.9,267,0,0,1,0,0
A_416,90291,M,50,2,24,3,82,3,0,0,0,1,0,0
A_1453,92084,F,47,1,22,1,82,2.9,276,0,0,1,0,0
A_1104,94109,F,47,1,21,3,82,2.1,0,0,0,0,0,0
A_107,91016,F,46,2,20,3,82,0.7,0,0,0,1,1,0
A_1172,90230,M,46,2,20,2,82,1.7,0,0,0,1,1,0
A_361,91365,F,46,2,19,3,82,2.67,0,0,0,0,0,0
A_342,95616,M,42,3,17,1,82,3.7,0,0,0,1,0,0
A_786,92373,M,37,1,13,2,82,2.2,0,0,0,0,0,0
A_354,95819,M,37,2,11,3,82,0.9,218,0,0,1,1,0
A_1309,94720,M,35,1,9,1,82,2.5,138,0,0,0,0,0
A_1456,95747,F,33,2,8,1,82,2.6,0,1,1,1,1,0
A_1706,93943,M,32,1,8,3,82,1.5,0,0,0,1,1,0
A_1228,94305,M,32,2,7,1,82,2.6,240,0,1,1,1,0
A_1735,95741,F,34,2,7,4,82,2,0,0,0,1,1,0
A_1036,92831,M,28,1,4,3,82,1.5,103,0,0,1,0,0
A_1644,95136,F,28,1,4,4,82,0,0,0,0,1,1,0
A_776,94305,M,27,1,3,2,82,0.2,0,0,0,0,1,0
A_739,90401,F,24,1,0,3,82,0.8,0,0,0,1,0,0
A_1610,92152,M,23,2,-2,2,82,1.8,0,1,0,0,1,0
A_1859,94305,F,65,3,41,3,83,2,0,0,0,1,0,0
A_617,92354,F,65,2,40,4,83,0.1,247,0,0,1,0,0
A_167,90025,M,63,3,39,3,83,2,0,0,0,1,1,0
A_73,91320,F,63,2,38,3,83,1.8,0,0,0,1,0,0
A_164,94028,M,60,1,34,2,83,2,249,0,0,0,0,0
A_1544,94701,M,59,1,33,3,83,4.4,0,0,0,1,0,0
A_1423,91320,F,56,2,32,4,83,1.6,0,0,0,0,0,0
A_85,93555,F,54,1,28,3,83,0.8,0,0,0,1,0,0
A_551,94705,M,52,1,28,1,83,0,0,0,0,1,0,0
A_638,94720,M,50,1,25,4,83,3.1,0,0,0,0,1,1
A_513,92126,M,49,1,23,1,83,0.3,0,0,0,1,1,0
A_1987,91791,F,50,2,23,1,83,2.67,0,0,1,1,1,0
A_33,95616,M,46,1,22,3,83,0.7,0,0,0,0,0,0
A_692,95060,F,46,1,22,1,83,2.7,0,0,0,1,0,0
A_792,91345,F,48,2,22,2,83,2.4,0,0,0,1,0,0
A_606,92121,F,44,1,19,4,83,0.4,141,0,0,0,0,0
A_254,93109,M,43,3,18,3,83,0.5,0,0,0,0,1,0
A_390,95616,F,43,3,18,2,83,3.8,112,0,0,0,0,0
A_947,92350,M,40,2,16,1,83,0.8,230,1,0,1,0,0
A_1632,90275,F,40,3,15,1,83,1,0,0,0,0,0,0
A_1266,94705,M,36,3,10,1,83,2.8,0,0,0,0,1,0
A_1857,95370,F,35,3,10,4,83,0.7,315,0,0,1,0,0
A_1691,90277,M,35,3,9,2,83,4.5,0,0,0,1,0,0
A_219,95211,F,33,1,7,1,83,2.5,0,1,1,1,1,0
A_376,94304,F,32,2,7,1,83,2.6,0,1,0,0,1,0
A_1612,94302,M,32,1,7,2,83,2.5,148,1,0,1,0,0
A_130,92131,M,31,2,6,4,83,2.2,106,0,0,1,0,0
A_545,92354,M,29,1,5,3,83,1.5,0,0,0,1,1,0
A_1671,93101,F,30,3,5,4,83,1.8,0,0,0,0,1,0
A_1657,91007,M,30,3,4,2,83,1.5,199,0,0,0,1,0
A_753,91775,F,27,3,1,4,83,2.1,0,0,0,1,1,0
A_1344,95762,M,65,3,41,2,84,0,0,0,0,1,1,0
A_142,94607,M,63,2,38,4,84,0.1,0,0,0,0,0,0
A_1940,92691,F,63,3,37,4,84,2.4,0,0,0,1,1,0
A_1737,92407,M,59,3,35,1,84,1.8,0,0,0,1,0,0
A_1687,93407,F,56,1,32,1,84,4.3,0,0,0,1,1,0
A_186,92672,M,56,3,31,1,84,0.1,0,0,0,1,0,0
A_1740,95821,M,55,3,30,2,84,0,0,0,0,0,0,0
A_461,91768,F,52,2,26,3,84,3,0,0,0,1,0,0
A_96,94402,F,48,2,23,4,84,3.1,0,1,1,1,0,1
A_800,92692,M,46,3,22,4,84,2,0,0,0,1,0,0
A_431,94550,F,45,3,21,4,84,2,0,0,0,1,1,0
A_781,93403,F,38,3,13,4,84,0.7,0,0,0,0,0,0
A_1822,91330,M,38,3,13,3,84,1.2,121,0,0,1,1,0
A_566,90291,M,36,2,12,1,84,0.8,0,0,0,1,1,0
A_1307,90266,M,37,2,11,4,84,2.2,0,0,0,1,1,0
A_1849,95616,M,34,2,10,4,84,0.1,0,0,0,1,0,0
A_1743,92093,M,32,1,8,4,84,3.4,0,0,0,1,0,0
A_1446,91320,F,32,2,7,3,84,0.6,0,0,0,1,1,0
A_1244,91320,M,31,3,5,1,84,2.9,105,0,0,0,1,0
A_1999,94720,M,31,2,5,4,84,1.8,0,1,0,1,0,0
A_122,95814,M,27,1,3,3,84,1.5,0,0,0,1,1,0
A_1279,94720,F,64,2,39,4,85,3.4,200,0,0,1,0,0
A_1325,90019,F,62,3,36,2,85,1.7,98,0,0,0,0,0
A_533,92110,F,58,1,32,2,85,2,161,1,1,1,1,0
A_588,94132,M,56,1,32,3,85,2.67,0,1,0,1,0,0
A_805,94591,M,55,3,30,1,85,0.1,0,0,0,0,0,0
A_1461,92037,F,53,1,28,1,85,1.2,0,0,0,0,0,0
A_828,94015,M,51,1,25,4,85,4.9,0,0,0,1,1,0
A_888,94105,F,48,1,22,3,85,1.1,203,0,0,1,0,0
A_128,93106,F,47,2,21,2,85,1.7,0,0,0,0,1,0
A_1174,94720,M,45,1,19,3,85,2.1,0,0,0,1,1,0
A_1742,90024,M,44,3,19,2,85,3.8,0,0,0,1,0,0
A_1928,92606,M,43,3,18,4,85,1.9,110,0,0,1,1,0
A_587,90291,F,41,3,17,4,85,0.2,229,0,0,0,0,0
A_78,94550,F,40,1,15,2,85,0.4,0,1,0,0,0,0
A_382,94005,M,39,3,14,3,85,1.2,107,0,0,1,1,0
A_1752,92121,M,35,1,9,2,85,1.8,0,0,0,0,0,0
A_1841,94117,F,31,1,5,3,85,1.6,87,0,0,1,1,0
A_840,93302,F,27,3,1,2,85,1.6,0,0,0,0,0,0
A_1555,95616,F,26,3,0,2,85,1.6,0,0,0,0,0,0
A_844,94923,F,59,1,35,2,88,1.6,0,0,0,0,1,0
A_189,93555,F,58,1,34,2,88,1.6,0,0,0,1,1,0
A_1153,92647,F,54,2,30,4,88,1,122,0,0,1,0,0
A_55,90037,F,50,1,26,1,88,2.7,0,0,0,1,0,0
A_745,94305,M,47,2,23,4,88,1.4,0,0,0,0,0,0
A_1855,90089,F,43,2,18,4,88,1.1,0,0,0,1,0,0
A_1039,90212,M,36,1,12,2,88,2.7,0,0,0,1,0,0
A_1484,94583,F,33,1,7,3,88,1.6,0,0,0,1,1,0
A_1641,94024,F,28,1,4,1,88,5.4,0,0,0,1,0,0
A_1869,92182,M,27,1,3,3,88,0.8,238,0,0,0,0,0
A_1939,94025,M,26,2,1,2,88,1.8,0,0,0,0,0,0
A_212,94566,M,25,2,0,2,88,1.8,319,0,0,1,1,0
A_696,94707,F,64,1,40,1,89,3.8,0,0,0,0,0,0
A_825,90291,M,65,1,40,1,89,4.1,299,0,1,1,0,1
A_1417,94022,M,62,1,36,2,89,2,0,0,0,1,1,0
A_1502,94608,F,59,2,33,4,89,1.9,0,0,0,1,1,0
A_125,92096,F,56,2,32,4,89,1,90,1,0,1,0,0
A_620,92130,F,53,3,27,1,89,0.8,0,1,0,1,0,0
A_694,92735,F,53,3,27,1,89,0.8,146,0,0,1,1,0
A_94,94920,F,47,2,23,1,89,2.6,0,1,1,1,1,0
A_783,94720,F,47,3,21,2,89,0.8,0,0,0,1,1,0
A_436,94539,F,42,1,18,4,89,0.8,184,0,0,0,0,0
A_447,94303,F,43,3,18,3,89,0.5,108,0,0,0,1,0
A_949,92780,M,43,2,18,1,89,0.1,307,0,0,0,1,0
A_165,90011,M,40,1,16,4,89,0.8,155,0,0,1,0,0
A_534,92126,M,39,1,15,2,89,1.9,0,0,0,0,0,0
A_1222,95762,M,39,1,14,2,89,0.4,0,0,0,1,0,0
A_904,94583,M,38,2,12,4,89,1.4,0,0,0,0,0,0
A_1991,94609,F,37,3,11,1,89,1.5,0,0,0,1,0,0
A_42,91763,M,34,1,9,1,89,0,0,0,0,1,0,0
A_1024,95039,M,58,2,34,1,90,3.6,0,0,0,0,0,1
A_1779,92192,F,60,2,34,4,90,1.9,0,0,0,1,0,0
A_1463,95054,M,56,1,32,2,90,0.3,0,0,0,1,1,0
A_1014,94402,M,56,2,30,1,90,1.9,0,0,0,1,0,0
A_878,95053,F,53,1,29,2,90,0.3,217,1,0,0,1,0
A_1548,92120,F,56,3,26,2,90,4.5,0,0,0,0,0,0
A_1980,94110,F,51,2,26,1,90,2.8,0,0,0,1,1,0
A_1668,90717,F,55,3,25,2,90,4.5,0,0,0,0,1,0
A_346,94523,F,48,2,24,1,90,2.6,334,0,0,1,0,0
A_771,95449,F,47,1,23,1,90,2.7,323,0,0,0,0,0
A_108,95064,M,42,1,18,4,90,0.8,245,1,0,0,0,0
A_981,95616,F,44,3,18,4,90,2.6,0,0,0,1,0,0
A_762,94110,M,38,1,14,2,90,2.7,0,0,0,1,1,0
A_1322,94709,M,36,1,11,1,90,2.8,0,0,0,1,0,0
A_345,91342,F,36,3,6,4,90,1.8,0,1,0,0,0,0
A_752,91365,F,27,1,3,3,90,0.8,0,0,0,1,0,0
A_514,92821,M,59,2,33,4,91,1.9,329,0,0,0,0,0
A_1257,94122,M,59,2,33,2,91,0.7,0,0,0,1,1,0
A_1962,95133,M,57,1,33,1,91,4.3,81,1,0,0,0,0
A_1581,93555,F,55,1,31,2,91,2.8,0,0,0,0,0,0
A_1937,94110,F,55,1,31,2,91,2.8,0,0,0,1,0,0
A_1275,92407,M,51,3,25,1,91,0.8,0,0,0,0,0,0
A_1475,91101,M,54,3,24,2,91,4.5,90,0,0,1,0,0
A_1762,95054,M,45,1,21,1,91,4.7,0,0,0,1,0,0
A_296,92373,M,45,2,19,2,91,1.7,0,1,0,1,0,0
A_321,94583,F,42,2,17,1,91,0.1,199,0,0,1,1,0
A_1350,95134,M,43,1,17,1,91,5.2,0,1,0,0,0,0
A_520,94720,F,41,3,16,3,91,0.5,0,0,0,0,0,0
A_1033,93907,M,39,2,15,2,91,1.7,151,0,0,0,0,0
A_384,95060,M,38,1,14,2,91,0,0,0,0,1,0,0
A_821,92028,M,36,3,10,1,91,1.5,289,0,0,1,0,0
A_1615,95039,M,25,2,0,2,91,1.8,321,0,0,0,0,0
A_688,91109,F,64,3,40,2,92,0,185,1,0,1,0,0
A_47,94710,F,63,3,39,2,92,0,0,0,0,1,0,0
A_822,94608,M,62,1,37,3,92,0.5,310,0,0,1,0,0
A_991,92121,F,51,1,27,4,92,3,0,0,1,1,1,1
A_1488,94550,F,55,3,25,1,92,3,158,0,0,0,1,0
A_1363,90024,M,40,2,14,4,92,1.4,0,0,0,1,0,0
A_1728,92037,F,31,1,6,2,92,3.3,0,0,0,0,0,0
A_1521,95006,F,29,1,5,2,92,0.6,0,0,0,1,0,0
A_666,96001,F,26,1,2,2,92,0.2,0,0,0,1,0,0
A_738,91320,M,59,2,33,2,93,0.7,0,0,0,0,0,0
A_322,95051,F,53,2,29,1,93,2.7,256,0,0,1,0,0
A_1751,90291,M,52,2,27,4,93,4.1,0,0,0,0,1,1
A_126,91745,M,52,1,26,1,93,2.4,0,0,0,1,0,0
A_1835,90036,M,49,1,23,1,93,2.4,0,0,0,1,1,0
A_877,90266,F,47,2,22,1,93,0.2,309,0,0,1,0,0
A_605,91910,F,44,1,20,4,93,0.8,101,0,0,1,0,0
A_496,92835,M,41,1,17,4,93,0.8,218,0,0,0,0,0
A_74,90025,M,37,1,12,1,93,2.8,0,1,0,1,0,0
A_914,95616,M,38,1,12,1,93,5.2,267,0,0,1,0,0
A_1125,95125,F,36,1,12,2,93,2.2,0,0,0,1,0,0
A_1895,90720,F,36,1,12,2,93,2.2,0,0,0,1,1,0
A_636,90747,M,35,1,11,2,93,2.7,0,0,0,1,1,0
A_368,94305,F,36,3,10,1,93,2.8,0,0,0,1,0,0
A_112,95032,F,31,2,5,2,93,3.1,0,0,0,1,0,1
A_1697,93022,M,65,1,39,4,94,4.1,120,0,1,1,1,1
A_578,90089,F,59,1,35,1,94,3.8,272,0,0,0,0,0
A_829,94610,F,59,1,35,1,94,4.3,76,1,1,1,0,0
A_1871,94109,M,55,3,29,1,94,0.8,221,0,0,0,0,0
A_1464,92709,F,54,1,28,2,94,1.1,188,0,0,0,0,0
A_445,90095,F,45,3,20,3,94,0.5,0,0,0,1,0,0
A_529,92717,F,43,2,18,4,94,1.1,0,0,0,1,0,0
A_1043,90401,M,39,3,13,1,94,1.5,0,0,0,0,1,0
A_1882,90095,M,64,3,40,2,95,0,0,0,0,1,1,0
A_550,91107,F,62,1,37,3,95,0.5,0,0,0,0,0,0
A_569,94304,F,53,2,29,1,95,2.7,0,0,0,1,0,0
A_1790,94720,F,53,2,29,4,95,1,0,0,0,1,1,0
A_1619,92130,F,52,1,26,1,95,0.3,0,0,0,1,0,0
A_1829,92407,M,55,3,25,2,95,4.5,275,0,0,0,0,0
A_1401,91401,F,50,1,24,1,95,0.3,262,0,0,1,0,0
A_1320,91101,M,41,1,15,3,95,0.1,240,1,0,0,0,0
A_1447,94109,M,38,1,14,2,95,1.9,0,0,0,1,1,0
A_1482,90095,F,37,2,13,2,95,1.7,83,0,0,0,0,0
A_1997,94234,M,30,3,6,1,95,3.9,146,0,0,0,1,1
A_1830,90245,M,28,2,3,2,95,1.8,0,0,0,0,0,0
A_1760,90277,M,58,1,33,1,98,2.6,0,0,0,0,0,0
A_274,91355,M,56,3,32,3,98,3.9,0,0,0,0,0,1
A_377,93065,F,54,3,29,1,98,0.1,0,0,0,0,0,0
A_1404,90024,F,51,3,26,1,98,1.3,0,0,0,1,1,0
A_56,92131,F,43,1,18,2,98,0.4,0,0,0,1,0,0
A_352,94402,M,43,1,17,3,98,1.1,0,0,0,0,0,0
A_386,92866,F,42,1,17,2,98,0.4,275,0,0,1,0,0
A_1666,95192,F,41,1,16,3,98,1,296,0,0,0,0,0
A_1019,95929,M,32,1,7,1,98,4.2,171,1,1,0,0,1
A_1164,92028,F,30,3,5,4,98,1.8,129,1,1,1,1,0
A_706,90717,F,25,1,1,1,98,5.4,0,0,0,1,0,0
A_639,94085,M,61,3,35,1,99,4.8,255,0,0,0,1,1
A_110,92096,F,41,2,17,2,99,1.8,0,0,0,1,1,0
A_816,93460,F,34,3,8,2,99,4.5,217,0,0,0,0,0
A_318,94720,F,31,1,7,1,99,4,0,0,0,1,0,0
A_351,94065,M,31,2,5,4,99,1.8,268,0,0,0,0,0
A_1634,94305,F,27,3,1,1,99,3,149,0,0,0,1,1
A_489,92735,F,25,1,0,1,99,1.9,323,0,0,0,0,0
A_116,92122,M,65,3,39,4,100,1.7,0,0,0,0,1,0
A_1003,95403,F,49,1,23,2,100,6.3,0,0,0,0,0,0
A_887,94720,M,39,2,15,1,100,0.8,0,0,0,1,0,0
A_145,92735,M,37,3,12,3,100,1.2,341,0,0,1,1,0
A_1146,92126,F,32,2,7,3,100,0.6,0,0,0,1,0,0
A_685,95819,M,63,1,37,2,101,2.8,0,0,0,0,0,0
A_751,94928,F,60,1,34,3,101,4.4,0,0,0,1,1,0
A_389,90048,F,56,2,30,3,101,1.7,0,0,0,0,1,0
A_23,93407,M,52,2,26,2,101,2.4,0,0,0,1,0,0
A_1730,90212,M,36,3,11,3,101,1.2,0,1,0,0,1,0
A_197,93727,M,33,2,7,1,101,2.7,233,0,0,0,0,0
A_1154,90245,F,30,1,6,2,101,0.6,0,0,0,1,0,0
A_1547,94501,M,31,3,5,1,101,2.9,170,1,0,0,0,0
A_1165,90280,F,28,3,2,4,101,2.1,0,0,0,1,0,0
A_2,94720,F,25,3,-1,4,101,2.3,256,0,0,0,1,0
A_1764,95819,F,25,3,-1,4,101,2.1,0,0,0,0,1,0
A_39,92677,F,59,2,35,4,102,3,115,0,0,1,0,1
A_134,94305,F,60,1,34,2,102,2,0,0,0,1,1,0
A_1459,90210,M,57,1,32,1,102,2.6,0,0,0,1,0,0
A_524,92677,M,51,1,25,1,102,0.3,0,0,0,1,0,0
A_1390,95039,F,46,3,22,3,102,4.5,0,0,0,1,0,1
A_915,92115,F,34,2,9,4,102,2.2,0,0,0,1,0,0
A_1300,90245,M,29,1,4,2,102,3.3,303,0,0,0,0,0
A_170,95521,F,26,1,1,1,102,1.9,0,0,0,0,0,0
A_1985,90304,M,64,3,39,1,103,0.8,0,0,0,1,1,0
A_1862,92182,M,62,1,36,2,103,2.8,0,1,1,1,0,0
A_478,94111,F,56,3,32,3,103,4,0,0,0,0,0,1
A_501,91380,F,46,3,20,4,103,4.8,0,0,0,1,0,1
A_317,90089,F,43,1,18,3,103,1,180,0,0,1,1,0
A_1476,91367,M,42,1,18,1,103,3.33,0,1,1,1,1,1
A_90,94305,M,38,2,14,1,103,0.8,0,0,0,0,1,0
A_1618,93555,M,36,1,11,1,103,4.6,255,0,0,1,0,0
A_1218,95120,M,35,3,9,2,103,4.5,0,0,0,1,0,0
A_1660,92121,F,27,1,3,2,103,0.6,84,0,0,0,0,0
A_592,93117,M,27,1,2,1,103,1.9,120,0,0,1,0,0
A_1016,94949,F,51,2,25,1,104,4.2,0,0,0,1,0,1
A_1624,91711,M,43,1,18,3,104,1,0,0,0,1,0,0
A_3,92037,F,41,3,16,1,104,1,0,0,0,1,0,0
A_1169,91730,F,40,1,16,1,104,3.4,249,0,0,0,0,0
A_1802,92008,F,41,3,16,1,104,4,0,0,1,1,1,0
A_45,95758,F,34,3,9,3,104,1.2,0,0,0,1,0,0
A_590,94301,M,28,1,4,3,104,2.5,0,0,0,0,0,0
A_1967,91711,F,29,3,4,4,104,1.8,0,0,0,0,1,0
A_644,92007,M,27,1,3,2,104,2.5,184,1,0,1,0,0
A_1326,93711,M,67,2,43,4,105,1.7,0,0,0,1,0,0
A_89,93023,M,66,3,41,1,105,0.8,0,1,1,1,1,0
A_1981,91380,M,65,3,39,4,105,1.7,0,1,0,1,0,0
A_1503,92694,F,63,3,37,4,105,1.7,244,0,0,0,1,0
A_1798,90089,M,46,1,20,4,105,3.2,0,0,0,0,0,1
A_968,94708,M,38,1,14,2,105,1.9,0,0,0,1,0,0
A_337,94066,F,37,2,13,1,105,0.8,0,0,0,0,1,0
A_1075,92780,F,35,1,10,1,105,4.6,0,0,0,0,0,0
A_26,95136,F,33,1,9,1,105,4,0,0,0,1,0,0
A_1145,90064,M,35,3,9,2,105,4.5,0,0,0,0,0,0
A_1297,94025,F,31,1,7,1,105,4,331,0,0,1,0,0
A_748,94304,M,27,2,3,1,105,3,0,1,0,0,0,1
A_1105,93943,F,61,2,36,4,108,3.4,0,0,0,1,0,0
A_168,92152,F,60,1,34,2,108,2,359,0,0,1,0,0
A_1246,95123,F,58,1,32,3,108,4.4,0,0,0,1,0,0
A_1788,92120,F,48,3,23,2,108,3.8,0,0,0,0,1,0
A_1784,95120,F,42,1,17,3,108,1,383,0,0,1,0,0
A_908,92717,M,39,2,12,4,108,3.67,301,0,0,0,1,1
A_657,94507,M,31,1,7,1,108,4,0,0,0,1,0,0
A_181,94304,M,29,2,3,4,108,1.8,0,0,0,0,0,0
A_1367,94025,M,40,1,16,2,109,2.2,0,0,0,1,0,0
A_1661,95827,M,39,1,15,1,109,1.7,0,0,0,1,0,0
A_841,94928,F,36,3,12,3,109,0.5,0,1,1,1,0,1
A_350,95032,M,63,3,37,1,110,4.1,0,0,0,0,0,1
A_1347,90007,M,59,1,33,3,110,4.4,264,0,0,1,0,0
A_1035,94143,F,58,2,32,3,110,1.7,0,0,0,0,0,0
A_1093,94501,F,52,3,26,2,110,5.4,204,1,1,1,0,1
A_1510,94509,F,50,2,26,3,110,1.8,0,0,0,1,0,0
A_1824,90639,M,43,1,19,1,110,3.4,0,0,0,0,1,0
A_859,94720,F,42,1,18,2,110,6.1,182,0,0,1,0,0
A_1754,92123,F,31,3,5,2,110,1.5,0,0,0,1,0,0
A_670,96150,F,27,1,3,2,110,0.2,294,1,0,0,1,0
A_510,95814,M,63,1,38,2,111,3.9,207,1,1,1,1,0
A_1462,95120,F,59,1,33,3,111,4.4,0,0,0,1,0,0
A_992,90212,F,58,1,32,2,111,1.4,298,0,0,1,0,0
A_369,93106,F,56,1,30,4,111,0.3,372,1,1,1,0,1
A_84,90502,M,55,3,29,2,111,3.6,0,0,0,0,1,1
A_1013,93023,F,54,2,29,1,111,1.1,0,0,0,1,0,1
A_1713,95037,F,46,1,20,1,111,0,329,0,0,0,0,0
A_1103,94304,M,42,1,17,3,111,3,0,1,1,0,1,1
A_1748,91423,F,43,3,17,4,111,5.4,0,0,0,1,0,1
A_681,92009,M,41,1,16,2,111,0.4,0,0,0,0,0,0
A_978,92028,M,38,1,14,2,111,6.1,326,0,0,0,0,0
A_851,95014,F,32,3,6,2,111,1.5,0,0,0,0,0,0
A_1595,94305,M,31,1,5,2,111,0.2,0,0,0,0,0,0
A_1535,94305,M,28,3,2,4,111,2.3,0,0,0,1,0,0
A_796,94920,M,54,1,30,2,112,6.8,0,0,0,1,0,0
A_302,93014,M,48,2,23,1,112,5.1,86,1,1,1,0,1
A_1837,94111,F,32,2,6,1,112,2.7,408,1,1,1,1,0
A_355,90066,M,27,1,3,3,112,2.5,389,1,0,1,0,0
A_794,94501,F,27,3,2,4,112,1.8,0,1,0,1,0,0
A_385,92507,M,25,1,-1,2,112,2,241,0,0,1,0,0
A_1342,92096,M,65,3,39,4,113,2.4,0,0,0,1,0,0
A_1110,94611,F,63,3,37,4,113,1.7,0,0,0,1,1,0
A_1148,94507,F,60,1,35,1,113,0.9,406,0,0,1,0,0
A_619,91768,M,57,3,32,1,113,0.1,0,0,0,1,0,0
